Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
psychic_confront_lord_488d00ca	lord	Probably not.	game/scripts/psychic/psychic_lord_locations.rpy	379	lord "[what]"
psychic_confront_lord_f8732536	psychic	So, are you...	game/scripts/psychic/psychic_lord_locations.rpy	383	psychic "[what]"
psychic_confront_lord_f27311da	psychic	Are you...	game/scripts/psychic/psychic_lord_locations.rpy	383	psychic "[what]"
psychic_confront_lord_e0f4cbf2	lord	Am I what, my dear?	game/scripts/psychic/psychic_lord_locations.rpy	389	lord "[what]"
psychic_confront_lord_7488fcef	lord	Dead?	game/scripts/psychic/psychic_lord_locations.rpy	389	lord "[what]"
psychic_confront_lord_8e3c1572	lord	That's what you think, right?	game/scripts/psychic/psychic_lord_locations.rpy	395	lord "[what]"
psychic_confront_lord_ab8d0987	lord	Or rather, it's what you're hoping.	game/scripts/psychic/psychic_lord_locations.rpy	395	lord "[what]"
psychic_confront_lord_ccf0df80	psychic	What do you mean?	game/scripts/psychic/psychic_lord_locations.rpy	401	psychic surprised "[what]"
psychic_confront_lord_83ccac25	lord	Because either I am a ghost...	game/scripts/psychic/psychic_lord_locations.rpy	405	lord "[what]"
psychic_confront_lord_81721182	lord	Or you're just losing your mind.	game/scripts/psychic/psychic_lord_locations.rpy	405	lord "[what]"
psychic_confront_lord_b51cbe5b		He inches closer to me.	game/scripts/psychic/psychic_lord_locations.rpy	411	"[what]"
psychic_confront_lord_fdc30a58	lord	So, which will it be?	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_c844ef75	lord	That a liar, someone who preyed on the bereaved to make money,	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_4b7eeb5f	lord	is actually a real-life medium?	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_7e412d79	lord	That it was in her all along?	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_f9f0c2a1	lord	I understand the appeal to believe that now.	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_29fa8b1c	lord	That would mean that you weren't really deceiving people your entire life.	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_50c1e03a	lord	But that would be too easy, wouldn't it?	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_b47a1f8c	lord	I am afraid there is only one other alternative.	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_e8790b55	lord	You must see it too now.	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_5b9d2182	lord	You understand what's happening here, don't you?	game/scripts/psychic/psychic_lord_locations.rpy	415	lord angry "[what]"
psychic_confront_lord_cca9c215		He is now almost next to my face.	game/scripts/psychic/psychic_lord_locations.rpy	437	"[what]"
psychic_confront_lord_f19b02b0		I can't take this.	game/scripts/psychic/psychic_lord_locations.rpy	437	"[what]"
psychic_confront_lord_a4b48b23		I rush outside his room.	game/scripts/psychic/psychic_lord_locations.rpy	437	"[what]"
psychic_confront_lord_13a4defa		But he is already there.	game/scripts/psychic/psychic_lord_locations.rpy	447	"[what]"
psychic_confront_lord_0413eb4b		Standing in front of me.	game/scripts/psychic/psychic_lord_locations.rpy	447	"[what]"
psychic_confront_lord_96a13cf1	lord	Where are you going?	game/scripts/psychic/psychic_lord_locations.rpy	453	lord angry "[what]"
psychic_confront_lord_b6e3b285	lord	Do you think you can get rid of me that easily?	game/scripts/psychic/psychic_lord_locations.rpy	453	lord angry "[what]"
psychic_confront_lord_223fec09	psychic	What do you want from me?	game/scripts/psychic/psychic_lord_locations.rpy	459	psychic surprised "[what]"
psychic_confront_lord_bb1a15b6	lord	Me? I don't want anything.	game/scripts/psychic/psychic_lord_locations.rpy	463	lord angry "[what]"
psychic_confront_lord_f9ba7f26	lord	The question is: what do you want?	game/scripts/psychic/psychic_lord_locations.rpy	463	lord angry "[what]"
psychic_confront_lord_5bbba9f6		I slowly take a step back towards the stairs.	game/scripts/psychic/psychic_lord_locations.rpy	469	"[what]"
psychic_confront_lord_2053ce00	lord	Do you feel remorse maybe?	game/scripts/psychic/psychic_lord_locations.rpy	473	lord angry "[what]"
psychic_confront_lord_78fe6d00		I take another step.	game/scripts/psychic/psychic_lord_locations.rpy	477	"[what]"
psychic_confront_lord_4b0730c9	lord	Some regret over what you've done?	game/scripts/psychic/psychic_lord_locations.rpy	481	lord angry "[what]"
psychic_confront_lord_067290b1	psychic	Please, leave me alone.	game/scripts/psychic/psychic_lord_locations.rpy	485	psychic surprised "[what]"
psychic_confront_lord_c7c5adaf		I try to walk back further,	game/scripts/psychic/psychic_lord_locations.rpy	489	"[what]"
psychic_confront_lord_f0f766a9		but my foot doesn't find the ground behind me.	game/scripts/psychic/psychic_lord_locations.rpy	489	"[what]"
psychic_generic_other_guests_saturday_3dd74d4d	psychic	I haven't had time to form an opinion of everyone yet.	game/scripts/psychic/psychic_other_guests.rpy	9	psychic "[what]"
psychic_generic_other_guests_saturday_e2cb56ab	psychic	I have only had time to speak with Captain Sinha, and with that poor drunkard Samuel Manning.	game/scripts/psychic/psychic_other_guests.rpy	9	psychic "[what]"
psychic_generic_other_guests_saturday_6a088463	psychic	And I could also exchange a few words with our hostess, Lady Claythorn.	game/scripts/psychic/psychic_other_guests.rpy	9	psychic "[what]"
psychic_generic_other_guests_saturday_hunt_4ef976b2	psychic	You know that I already talked with Samuel Manning, Captain Sinha and our host.	game/scripts/psychic/psychic_other_guests.rpy	38	psychic "[what]"
psychic_generic_other_guests_saturday_hunt_2ad5cb85	psychic	Now, I have also talked a little with Miss Marsh.	game/scripts/psychic/psychic_other_guests.rpy	42	psychic "[what]"
psychic_generic_other_guests_friday_daeb35bf	psychic	I've just met them. So I can't say I know a lot yet.	game/scripts/psychic/psychic_other_guests.rpy	52	psychic "[what]"
psychic_generic_other_guests_friday_9531e223	psychic	All I know is that this guy over there ...	game/scripts/psychic/psychic_other_guests.rpy	52	psychic "[what]"
psychic_generic_other_guests_friday_38e2ec2e		She points at Sushil Sinha.	game/scripts/psychic/psychic_other_guests.rpy	58	"[what]"
psychic_generic_other_guests_friday_a90e991e	psychic	... is monopolising the conversation.	game/scripts/psychic/psychic_other_guests.rpy	62	psychic "[what]"
psychic_generic_other_guests_friday_94aa6098	psychic	And he is very noisy too.	game/scripts/psychic/psychic_other_guests.rpy	62	psychic "[what]"
psychic_generic_other_guests_friday_03a459f9	psychic	It's not very tactful if you ask me.	game/scripts/psychic/psychic_other_guests.rpy	62	psychic "[what]"
psychic_generic_drunk_saturday_morning_8b37fe51	psychic	Well, I believe you can tell as well as I that he is a dangerous drunk.	game/scripts/psychic/psychic_other_guests.rpy	76	psychic "[what]"
psychic_generic_drunk_saturday_morning_2a29d6df	psychic	We better stay away from him.	game/scripts/psychic/psychic_other_guests.rpy	76	psychic "[what]"
psychic_generic_drunk_saturday_morning_83565488		A reasonable enough assessment, I suppose.	game/scripts/psychic/psychic_other_guests.rpy	84	"[what]"
psychic_generic_drunk_saturday_morning_0e5fbaf1		Though I would have put it differently.	game/scripts/psychic/psychic_other_guests.rpy	84	"[what]"
psychic_generic_drunk_saturday_morning_e440404d		In my experience, drunks are simply wounded persons.	game/scripts/psychic/psychic_other_guests.rpy	84	"[what]"
psychic_generic_drunk_saturday_morning_ac072aff		There is no reason to vilify them.	game/scripts/psychic/psychic_other_guests.rpy	84	"[what]"
psychic_generic_captain_saturday_morning_38fd0162	psychic	He appears to me the very image of a military man.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_3c4b89aa	psychic	Except for, you know, his origin.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_e38d699d	psychic	I did not think they would accept indigenous people in the British Army.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_073b2de4	psychic	But aside from that, he is exactly like other officers I have met.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_133bbe7c	psychic	Bold, sure of himself, and never shy of speaking about himself.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_ffb8eb56	psychic	I bet he will keep on telling stories about his "Glorious Days" during one war or another.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_00d9cdc0	psychic	I find it in poor taste, so I shall try to avoid him in the coming days.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_captain_saturday_morning_8cce9435	psychic	I suggest you do the same, unless you want to be bored to death.	game/scripts/psychic/psychic_other_guests.rpy	100	psychic "[what]"
psychic_generic_host_saturday_morning_ae2f7036	psychic	I only exchanged a few pleasantries with the lady of the house.	game/scripts/psychic/psychic_other_guests.rpy	124	psychic "[what]"
psychic_generic_host_saturday_morning_a2cb3148	psychic	She seems delightful to me.	game/scripts/psychic/psychic_other_guests.rpy	124	psychic "[what]"
psychic_generic_host_saturday_morning_c109a640	psychic	What pleased me even more was that she addressed me as an equal.	game/scripts/psychic/psychic_other_guests.rpy	124	psychic "[what]"
psychic_generic_host_saturday_morning_ac616b26	psychic	That's very different from most noble people I've met.	game/scripts/psychic/psychic_other_guests.rpy	124	psychic "[what]"
psychic_generic_host_saturday_morning_c1ed4be3		They usually look down on people like you...	game/scripts/psychic/psychic_other_guests.rpy	136	"[what]"
psychic_generic_host_saturday_morning_704be2d2		... and me.	game/scripts/psychic/psychic_other_guests.rpy	136	"[what]"
psychic_generic_host_saturday_morning_d6773484		She paused a little too long before adding "and me".	game/scripts/psychic/psychic_other_guests.rpy	136	"[what]"
psychic_generic_host_saturday_morning_6c7f0c79		I don't like that.	game/scripts/psychic/psychic_other_guests.rpy	136	"[what]"
psychic_generic_nurse_saturday_hunt_a696ee4e	psychic	From what I've seen, I believe she is a very respectable woman.	game/scripts/psychic/psychic_other_guests.rpy	152	psychic "[what]"
psychic_generic_nurse_saturday_hunt_847e84f1	psychic	She worked most of her life as a nurse.	game/scripts/psychic/psychic_other_guests.rpy	152	psychic "[what]"
psychic_generic_nurse_saturday_hunt_6df83fbe	psychic	So I believe the prize money could help her retire.	game/scripts/psychic/psychic_other_guests.rpy	152	psychic "[what]"
psychic_generic_other_guests_saturday_evening_1d5ff287	psychic	Good question, we'll be stronger if we know who to be wary of.	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_other_guests_saturday_evening_95ce4441	psychic	I've thought about it and Samuel Manning is of course the prime suspect.	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_other_guests_saturday_evening_6572d05f	psychic	But he is locked in his room now, so I wouldn't worry about him too much.	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_other_guests_saturday_evening_25251b17	psychic	The other obvious suspect is Thomas Moody.	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_other_guests_saturday_evening_2b29af66	psychic	The fact that he wears a mask is the perfect way to hide his true identity.	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_other_guests_saturday_evening_c4787da5	psychic	But he can't really hurt us anymore, can he?	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_other_guests_saturday_evening_29b0c484	psychic	So that leaves us three persons to worry about: Sushil Sinha, Lady Claythorn and Rosalind Marsh.	game/scripts/psychic/psychic_other_guests.rpy	164	psychic "[what]"
psychic_generic_captain_saturday_evening_7630a618	psychic	Captain Sinha is the one I am most worried about.	game/scripts/psychic/psychic_other_guests.rpy	186	psychic "[what]"
psychic_generic_captain_saturday_evening_2108dc97	psychic	He is the strongest of us, has military experience.	game/scripts/psychic/psychic_other_guests.rpy	186	psychic "[what]"
psychic_generic_captain_saturday_evening_92eb1356	psychic	And he often took command during dramatic moments, which means he can try to drive us where he wants.	game/scripts/psychic/psychic_other_guests.rpy	186	psychic "[what]"
psychic_generic_captain_saturday_evening_5b769418	psychic	I would be very cautious around him if I were you.	game/scripts/psychic/psychic_other_guests.rpy	186	psychic "[what]"
psychic_generic_host_saturday_evening_ad42ced1	psychic	If money is not the reason behind the murders, then I suppose she would be suspicious.	game/scripts/psychic/psychic_other_guests.rpy	201	psychic "[what]"
psychic_generic_host_saturday_evening_5a51378c	psychic	After all, she is the one who called all of us here.	game/scripts/psychic/psychic_other_guests.rpy	201	psychic "[what]"
psychic_generic_host_saturday_evening_6183f3c9	psychic	But as I said, it would be a lot of work to organise all this, and for what?	game/scripts/psychic/psychic_other_guests.rpy	201	psychic "[what]"
psychic_generic_host_saturday_evening_ae288a13	psychic	To kill a few of her enemies?	game/scripts/psychic/psychic_other_guests.rpy	201	psychic "[what]"
psychic_generic_host_saturday_evening_1084681e	psychic	That seems a bit far-fetched.	game/scripts/psychic/psychic_other_guests.rpy	201	psychic "[what]"
psychic_generic_host_saturday_evening_f5c2bca9	psychic	Also, she seemed very nice to me.	game/scripts/psychic/psychic_other_guests.rpy	201	psychic "[what]"
